episode,reward,length,success_rate,stage,time
0,0,0,0.0,1,0.9568123817443848
1,0,0,0.0,1,0.9781336784362793
2,0,0,0.0,1,0.9844322204589844
3,0,0,0.0,1,1.0144524574279785
4,0,0,0.0,1,1.0344734191894531
5,0,0,0.0,1,1.075556993484497
6,0,0,0.0,1,1.1025078296661377
7,0,0,0.0,1,1.1183972358703613
8,0,0,0.0,1,1.1763014793395996
9,0,0,0.0,1,1.1763074398040771
10,0,0,0.0,1,1.2197680473327637
11,0,0,0.0,1,1.2595553398132324
12,0,0,0.0,1,1.383732557296753
13,0,0,0.0,1,1.462670087814331
14,0,0,0.0,1,1.6545891761779785
15,0,0,0.0,1,1.7012581825256348
16,0,0,0.0,1,1.7012646198272705
17,0,0,0.0,1,1.7487008571624756
18,0,0,0.0,1,1.76607084274292
19,0,0,0.0,1,1.8296270370483398
20,0,0,0.0,1,1.8408756256103516
21,0,0,0.0,1,1.8673529624938965
22,0,0,0.0,1,1.8988542556762695
23,0,0,0.0,1,1.9602882862091064
24,0,0,0.0,1,1.9825119972229004
25,0,0,0.0,1,2.004819869995117
26,0,0,0.0,1,2.0400142669677734
27,0,0,0.0,1,2.0501556396484375
28,0,0,0.0,1,2.0833003520965576
29,0,0,0.0,1,2.089412212371826
30,0,0,0.0,1,2.0951590538024902
31,0,0,0.0,1,2.131960391998291
32,0,0,0.0,1,2.1849026679992676
33,0,0,0.0,1,2.2069544792175293
34,0,0,0.0,1,2.22208833694458
35,0,0,0.0,1,2.2419896125793457
36,0,0,0.0,1,2.277815103530884
37,0,0,0.0,1,2.290601968765259
38,0,0,0.0,1,2.3110146522521973
39,0,0,0.0,1,2.3660404682159424
40,0,0,0.0,1,2.3714678287506104
41,0,0,0.0,1,2.429377555847168
42,0,0,0.0,1,2.4353089332580566
43,0,0,0.0,1,2.4541819095611572
44,0,0,0.0,1,2.496922731399536
45,0,0,0.0,1,2.502230405807495
46,0,0,0.0,1,2.568359613418579
47,0,0,0.0,1,2.5966577529907227
48,0,0,0.0,1,2.626931667327881
49,0,0,0.0,1,2.644179582595825
50,0,0,0.0,1,3.32047438621521
51,0,0,0.0,1,3.374260902404785
52,0,0,0.0,1,3.4825620651245117
53,0,0,0.0,1,3.527135133743286
54,0,0,0.0,1,3.5422704219818115
55,0,0,0.0,1,3.5582666397094727
56,0,0,0.0,1,3.5948216915130615
57,0,0,0.0,1,3.623378038406372
58,0,0,0.0,1,3.663788080215454
59,0,0,0.0,1,3.6946871280670166
60,0,0,0.0,1,3.713895320892334
61,0,0,0.0,1,3.7272298336029053
62,0,0,0.0,1,3.7431282997131348
63,0,0,0.0,1,3.8009378910064697
64,0,0,0.0,1,3.820099115371704
65,0,0,0.0,1,3.8617212772369385
66,0,0,0.0,1,3.8829896450042725
67,0,0,0.0,1,3.9042110443115234
68,0,0,0.0,1,3.9042165279388428
69,0,0,0.0,1,3.9209601879119873
70,0,0,0.0,1,3.952033519744873
71,0,0,0.0,1,3.9624500274658203
72,0,0,0.0,1,4.026489973068237
73,0,0,0.0,1,4.0322630405426025
74,0,0,0.0,1,4.042861223220825
75,0,0,0.0,1,4.064100027084351
76,0,0,0.0,1,4.11370062828064
77,0,0,0.0,1,4.130382776260376
78,0,0,0.0,1,4.140993118286133
79,0,0,0.0,1,4.1578826904296875
80,0,0,0.0,1,4.241830825805664
81,0,0,0.0,1,4.281467437744141
82,0,0,0.0,1,4.304736375808716
83,0,0,0.0,1,4.3735573291778564
84,0,0,0.0,1,4.388989686965942
85,0,0,0.0,1,4.437180519104004
86,0,0,0.0,1,4.447926044464111
87,0,0,0.0,1,4.484196901321411
88,0,0,0.0,1,4.4842023849487305
89,0,0,0.0,1,4.5044167041778564
90,0,0,0.0,1,4.521299123764038
91,0,0,0.0,1,4.527102470397949
92,0,0,0.0,1,4.5548481941223145
93,0,0,0.0,1,4.575927734375
94,0,0,0.0,1,4.5908331871032715
95,0,0,0.0,1,4.617717266082764
96,0,0,0.0,1,4.6399993896484375
97,0,0,0.0,1,4.650751113891602
98,0,0,0.0,1,4.672680377960205
99,0,0,0.0,1,4.703980207443237
100,0,0,0.0,1,5.058722734451294
101,0,0,0.0,1,5.081746816635132
102,0,0,0.0,1,5.0817530155181885
103,0,0,0.0,1,5.127352952957153
104,0,0,0.0,1,5.132667541503906
105,0,0,0.0,1,5.176443338394165
106,0,0,0.0,1,5.1821630001068115
107,0,0,0.0,1,5.222485780715942
108,0,0,0.0,1,5.259894371032715
109,0,0,0.0,1,5.265392065048218
110,0,0,0.0,1,5.271135330200195
111,0,0,0.0,1,5.351698637008667
112,0,0,0.0,1,5.351704835891724
113,0,0,0.0,1,5.368010520935059
114,0,0,0.0,1,5.44443416595459
115,0,0,0.0,1,5.4621055126190186
116,0,0,0.0,1,5.467543601989746
117,0,0,0.0,1,5.4837305545806885
118,0,0,0.0,1,5.50679612159729
119,0,0,0.0,1,5.528360843658447
120,0,0,0.0,1,5.590365886688232
121,0,0,0.0,1,5.6100852489471436
122,0,0,0.0,1,5.6100914478302
123,0,0,0.0,1,5.656292200088501
124,0,0,0.0,1,5.667536497116089
125,0,0,0.0,1,5.678241491317749
126,0,0,0.0,1,5.716266632080078
127,0,0,0.0,1,5.756289720535278
128,0,0,0.0,1,5.77201509475708
129,0,0,0.0,1,5.799710035324097
130,0,0,0.0,1,5.805197238922119
131,0,0,0.0,1,5.830347299575806
132,0,0,0.0,1,5.8407227993011475
133,0,0,0.0,1,5.924861431121826
134,0,0,0.0,1,5.930127143859863
135,0,0,0.0,1,5.967633962631226
136,0,0,0.0,1,5.982819080352783
137,0,0,0.0,1,6.01945948600769
138,0,0,0.0,1,6.050055503845215
139,0,0,0.0,1,6.0925452709198
140,0,0,0.0,1,6.132936000823975
141,0,0,0.0,1,6.1329426765441895
142,0,0,0.0,1,6.200129985809326
143,0,0,0.0,1,6.206103801727295
144,0,0,0.0,1,6.222334623336792
145,0,0,0.0,1,6.238719940185547
146,0,0,0.0,1,6.276336193084717
147,0,0,0.0,1,6.276342391967773
148,0,0,0.0,1,6.302987813949585
149,0,0,0.0,1,6.319636344909668
150,0,0,0.0,1,6.7095184326171875
151,0,0,0.0,1,6.725146293640137
152,0,0,0.0,1,6.760319471359253
153,0,0,0.0,1,6.778489589691162
154,0,0,0.0,1,6.79933500289917
155,0,0,0.0,1,6.834978818893433
156,0,0,0.0,1,6.887600421905518
157,0,0,0.0,1,6.9568750858306885
158,0,0,0.0,1,6.989838600158691
159,0,0,0.0,1,6.989845275878906
160,0,0,0.0,1,7.0325541496276855
161,0,0,0.0,1,7.113743782043457
162,0,0,0.0,1,7.150328874588013
163,0,0,0.0,1,7.1610002517700195
164,0,0,0.0,1,7.182556629180908
165,0,0,0.0,1,7.242481470108032
166,0,0,0.0,1,7.252753973007202
167,0,0,0.0,1,7.278005838394165
168,0,0,0.0,1,7.2850799560546875
169,0,0,0.0,1,7.30060338973999
170,0,0,0.0,1,7.328253984451294
171,0,0,0.0,1,7.36760401725769
172,0,0,0.0,1,7.373117446899414
173,0,0,0.0,1,7.4394402503967285
174,0,0,0.0,1,7.451007843017578
175,0,0,0.0,1,7.451014518737793
176,0,0,0.0,1,7.505859375
177,0,0,0.0,1,7.51143479347229
178,0,0,0.0,1,7.547996520996094
179,0,0,0.0,1,7.579904079437256
180,0,0,0.0,1,7.579910755157471
181,0,0,0.0,1,7.586962699890137
182,0,0,0.0,1,7.643163681030273
183,0,0,0.0,1,7.648921489715576
184,0,0,0.0,1,7.676801919937134
185,0,0,0.0,1,7.727137565612793
186,0,0,0.0,1,7.727144002914429
187,0,0,0.0,1,7.798862934112549
188,0,0,0.0,1,7.814915180206299
189,0,0,0.0,1,7.83016562461853
190,0,0,0.0,1,7.845318078994751
191,0,0,0.0,1,7.866613388061523
192,0,0,0.0,1,7.92328667640686
193,0,0,0.0,1,7.96940016746521
194,0,0,0.0,1,7.9846742153167725
195,0,0,0.0,1,7.9970715045928955
196,0,0,0.0,1,8.030007362365723
197,0,0,0.0,1,8.041335344314575
198,0,0,0.0,1,8.056533098220825
199,0,0,0.0,1,8.086150646209717
200,0,0,0.0,1,8.548403978347778
201,0,0,0.0,1,8.574419498443604
202,0,0,0.0,1,8.590079545974731
203,0,0,0.0,1,8.643197774887085
204,0,0,0.0,1,8.643205642700195
205,0,0,0.0,1,8.670748710632324
206,0,0,0.0,1,8.676254272460938
207,0,0,0.0,1,8.724207401275635
208,0,0,0.0,1,8.77129316329956
209,0,0,0.0,1,8.802290678024292
210,0,0,0.0,1,8.820539712905884
211,0,0,0.0,1,8.826512813568115
212,0,0,0.0,1,8.85476541519165
213,0,0,0.0,1,8.8756582736969
214,0,0,0.0,1,8.923523902893066
215,0,0,0.0,1,8.985143184661865
216,0,0,0.0,1,9.03770661354065
217,0,0,0.0,1,9.037713527679443
218,0,0,0.0,1,9.043964147567749
219,0,0,0.0,1,9.083394765853882
220,0,0,0.0,1,9.123006105422974
221,0,0,0.0,1,9.17111873626709
222,0,0,0.0,1,9.176484107971191
223,0,0,0.0,1,9.212232112884521
224,0,0,0.0,1,9.212238550186157
225,0,0,0.0,1,9.230142593383789
226,0,0,0.0,1,9.281083583831787
227,0,0,0.0,1,9.297684669494629
228,0,0,0.0,1,9.31375527381897
229,0,0,0.0,1,9.367453336715698
230,0,0,0.0,1,9.395397901535034
231,0,0,0.0,1,9.411637783050537
232,0,0,0.0,1,9.472184658050537
233,0,0,0.0,1,9.478955030441284
234,0,0,0.0,1,9.478961944580078
235,0,0,0.0,1,9.585733413696289
236,0,0,0.0,1,9.606435537338257
237,0,0,0.0,1,9.635380029678345
238,0,0,0.0,1,9.641278982162476
239,0,0,0.0,1,9.677234172821045
240,0,0,0.0,1,9.693201303482056
241,0,0,0.0,1,9.704045295715332
242,0,0,0.0,1,9.742502450942993
243,0,0,0.0,1,9.773483276367188
244,0,0,0.0,1,9.789683818817139
245,0,0,0.0,1,9.82066822052002
246,0,0,0.0,1,9.84527850151062
247,0,0,0.0,1,9.876418828964233
248,0,0,0.0,1,9.881724834442139
249,0,0,0.0,1,9.922375679016113
250,0,0,0.0,1,10.312715768814087
251,0,0,0.0,1,10.354931831359863
252,0,0,0.0,1,10.354938507080078
253,0,0,0.0,1,10.36067271232605
254,0,0,0.0,1,10.420172691345215
255,0,0,0.0,1,10.426299810409546
256,0,0,0.0,1,10.470863342285156
257,0,0,0.0,1,10.478376150131226
258,0,0,0.0,1,10.49251127243042
259,0,0,0.0,1,10.559109210968018
260,0,0,0.0,1,10.565181255340576
261,0,0,0.0,1,10.586483478546143
262,0,0,0.0,1,10.622634649276733
263,0,0,0.0,1,10.6288902759552
264,0,0,0.0,1,10.68450117111206
265,0,0,0.0,1,10.720626831054688
266,0,0,0.0,1,10.765824556350708
267,0,0,0.0,1,10.802634477615356
268,0,0,0.0,1,10.808163404464722
269,0,0,0.0,1,10.825135469436646
270,0,0,0.0,1,10.879063844680786
271,0,0,0.0,1,10.921724557876587
272,0,0,0.0,1,10.928216218948364
273,0,0,0.0,1,10.933778285980225
274,0,0,0.0,1,10.960800409317017
275,0,0,0.0,1,10.986585140228271
276,0,0,0.0,1,10.997109413146973
277,0,0,0.0,1,11.00758671760559
278,0,0,0.0,1,11.043199062347412
279,0,0,0.0,1,11.074862241744995
280,0,0,0.0,1,11.100328207015991
281,0,0,0.0,1,11.100334644317627
282,0,0,0.0,1,11.197618007659912
283,0,0,0.0,1,11.213404417037964
284,0,0,0.0,1,11.224077701568604
285,0,0,0.0,1,11.244626998901367
286,0,0,0.0,1,11.254920959472656
287,0,0,0.0,1,11.307164430618286
288,0,0,0.0,1,11.322938919067383
289,0,0,0.0,1,11.32294774055481
290,0,0,0.0,1,11.375932931900024
291,0,0,0.0,1,11.37593960762024
292,0,0,0.0,1,11.386769771575928
293,0,0,0.0,1,11.432696104049683
294,0,0,0.0,1,11.442879676818848
295,0,0,0.0,1,11.54026174545288
296,0,0,0.0,1,11.545517206192017
297,0,0,0.0,1,11.596625328063965
298,0,0,0.0,1,11.613086223602295
299,0,0,0.0,1,11.635862112045288
300,0,0,0.0,1,12.184786319732666
301,0,0,0.0,1,12.191341638565063
302,0,0,0.0,1,12.219757080078125
303,0,0,0.0,1,12.231734275817871
304,0,0,0.0,1,12.303432703018188
305,0,0,0.0,1,12.31449270248413
306,0,0,0.0,1,12.363120079040527
307,0,0,0.0,1,12.422917127609253
308,0,0,0.0,1,12.42849349975586
309,0,0,0.0,1,12.47662878036499
310,0,0,0.0,1,12.53200626373291
311,0,0,0.0,1,12.552004337310791
312,0,0,0.0,1,12.599986791610718
313,0,0,0.0,1,12.621782302856445
314,0,0,0.0,1,12.650964498519897
315,0,0,0.0,1,12.710345268249512
316,0,0,0.0,1,12.737556219100952
317,0,0,0.0,1,12.797087669372559
318,0,0,0.0,1,12.797096014022827
319,0,0,0.0,1,12.830661058425903
320,0,0,0.0,1,12.830667734146118
321,0,0,0.0,1,12.852247714996338
322,0,0,0.0,1,12.864901304244995
323,0,0,0.0,1,12.908107280731201
324,0,0,0.0,1,12.92452883720398
325,0,0,0.0,1,12.96925663948059
326,0,0,0.0,1,12.975250005722046
327,0,0,0.0,1,13.038728952407837
328,0,0,0.0,1,13.076813697814941
329,0,0,0.0,1,13.1206693649292
330,0,0,0.0,1,13.15352463722229
331,0,0,0.0,1,13.153531074523926
332,0,0,0.0,1,13.165741205215454
333,0,0,0.0,1,13.219704627990723
334,0,0,0.0,1,13.230668306350708
335,0,0,0.0,1,13.278908491134644
336,0,0,0.0,1,13.292461156845093
337,0,0,0.0,1,13.309115648269653
338,0,0,0.0,1,13.346421241760254
339,0,0,0.0,1,13.365783929824829
340,0,0,0.0,1,13.371983528137207
341,0,0,0.0,1,13.463994264602661
342,0,0,0.0,1,13.482397317886353
343,0,0,0.0,1,13.523696899414062
344,0,0,0.0,1,13.58353877067566
345,0,0,0.0,1,13.599821329116821
346,0,0,0.0,1,13.599828004837036
347,0,0,0.0,1,13.658588171005249
348,0,0,0.0,1,13.658594608306885
349,0,0,0.0,1,13.71680760383606
350,0,0,0.0,1,14.202083826065063
351,0,0,0.0,1,14.208539962768555
352,0,0,0.0,1,14.243149757385254
353,0,0,0.0,1,14.266910791397095
354,0,0,0.0,1,14.305686473846436
355,0,0,0.0,1,14.305692672729492
356,0,0,0.0,1,14.351751327514648
357,0,0,0.0,1,14.373857259750366
358,0,0,0.0,1,14.379644870758057
359,0,0,0.0,1,14.425660371780396
360,0,0,0.0,1,14.49925684928894
361,0,0,0.0,1,14.499263525009155
362,0,0,0.0,1,14.535812377929688
363,0,0,0.0,1,14.583010196685791
364,0,0,0.0,1,14.602835178375244
365,0,0,0.0,1,14.608911275863647
366,0,0,0.0,1,14.668282747268677
367,0,0,0.0,1,14.701657772064209
368,0,0,0.0,1,14.757116794586182
369,0,0,0.0,1,14.792810678482056
370,0,0,0.0,1,14.832925796508789
371,0,0,0.0,1,14.860708475112915
372,0,0,0.0,1,14.900857210159302
373,0,0,0.0,1,14.900864839553833
374,0,0,0.0,1,14.917200326919556
375,0,0,0.0,1,14.970983743667603
376,0,0,0.0,1,14.992873668670654
377,0,0,0.0,1,15.01058840751648
378,0,0,0.0,1,15.01670789718628
379,0,0,0.0,1,15.048733711242676
380,0,0,0.0,1,15.074690580368042
381,0,0,0.0,1,15.095967292785645
382,0,0,0.0,1,15.103041887283325
383,0,0,0.0,1,15.123815774917603
384,0,0,0.0,1,15.13475227355957
385,0,0,0.0,1,15.16272234916687
386,0,0,0.0,1,15.188475131988525
387,0,0,0.0,1,15.243090152740479
388,0,0,0.0,1,15.287301540374756
389,0,0,0.0,1,15.29827332496643
390,0,0,0.0,1,15.360480546951294
391,0,0,0.0,1,15.382429361343384
392,0,0,0.0,1,15.388091802597046
393,0,0,0.0,1,15.417081594467163
394,0,0,0.0,1,15.423205137252808
395,0,0,0.0,1,15.459514141082764
396,0,0,0.0,1,15.471511363983154
397,0,0,0.0,1,15.47151780128479
398,0,0,0.0,1,16.655003786087036
399,0,0,0.0,1,16.67807674407959
400,0,0,0.0,1,17.186727046966553
401,0,0,0.0,1,17.192190647125244
402,0,0,0.0,1,17.223878383636475
403,0,0,0.0,1,17.309447050094604
404,0,0,0.0,1,17.31485867500305
405,0,0,0.0,1,17.320788145065308
406,0,0,0.0,1,17.36044406890869
407,0,0,0.0,1,17.37134313583374
408,0,0,0.0,1,17.392638206481934
409,0,0,0.0,1,17.413762092590332
410,0,0,0.0,1,17.45883536338806
411,0,0,0.0,1,17.458841800689697
412,0,0,0.0,1,17.470013856887817
413,0,0,0.0,1,17.529091835021973
414,0,0,0.0,1,17.573574542999268
415,0,0,0.0,1,17.58456325531006
416,0,0,0.0,1,17.600701570510864
417,0,0,0.0,1,17.625473260879517
418,0,0,0.0,1,17.645345449447632
419,0,0,0.0,1,17.650547981262207
420,0,0,0.0,1,17.689769506454468
421,0,0,0.0,1,17.73520016670227
422,0,0,0.0,1,17.7461256980896
423,0,0,0.0,1,17.78234314918518
424,0,0,0.0,1,17.91067886352539
425,0,0,0.0,1,17.918700456619263
426,0,0,0.0,1,17.965567111968994
427,0,0,0.0,1,17.96557354927063
428,0,0,0.0,1,17.98683190345764
429,0,0,0.0,1,18.03569459915161
430,0,0,0.0,1,18.05138635635376
431,0,0,0.0,1,18.08007287979126
432,0,0,0.0,1,18.095704078674316
433,0,0,0.0,1,18.101248025894165
434,0,0,0.0,1,18.12567400932312
435,0,0,0.0,1,18.163772344589233
436,0,0,0.0,1,18.180903673171997
437,0,0,0.0,1,18.201226949691772
438,0,0,0.0,1,18.211252689361572
439,0,0,0.0,1,18.246712684631348
440,0,0,0.0,1,18.25678849220276
441,0,0,0.0,1,18.299885988235474
442,0,0,0.0,1,18.339781761169434
443,0,0,0.0,1,18.387645959854126
444,0,0,0.0,1,18.397669076919556
445,0,0,0.0,1,18.423628091812134
446,0,0,0.0,1,18.457238912582397
447,0,0,0.0,1,18.485145092010498
448,0,0,0.0,1,18.49570894241333
449,0,0,0.0,1,18.52393889427185
450,0,0,0.0,1,18.993199825286865
451,0,0,0.0,1,19.029794692993164
452,0,0,0.0,1,19.05828309059143
453,0,0,0.0,1,19.11209225654602
454,0,0,0.0,1,19.121386528015137
455,0,0,0.0,1,19.149921417236328
456,0,0,0.0,1,19.149932384490967
457,0,0,0.0,1,19.154910564422607
458,0,0,0.0,1,19.200063228607178
459,0,0,0.0,1,19.20505166053772
460,0,0,0.0,1,19.25051712989807
461,0,0,0.0,1,19.25540065765381
462,0,0,0.0,1,19.307796478271484
463,0,0,0.0,1,19.343079328536987
464,0,0,0.0,1,19.37143111228943
465,0,0,0.0,1,19.405473232269287
466,0,0,0.0,1,19.425347328186035
467,0,0,0.0,1,19.42535376548767
468,0,0,0.0,1,19.46856451034546
469,0,0,0.0,1,19.483209371566772
470,0,0,0.0,1,19.50390911102295
